drug,Blood and lymphatic system disorders,Cardiac disorders,"Congenital, familial and genetic disorders",Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,"Injury, poisoning and procedural complications",Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",Nervous system disorders,"Pregnancy, puerperium and perinatal conditions",Product issues,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,"Respiratory, thoracic and mediastinal disorders",Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders,DILIConcern,vDILIConcern,SMILES
desloratadine,0.008792431830829159,0.04808013355592655,0.0022259321090706734,0.012910406232609905,0.0002225932109070673,0.02192543127434613,0.11530328324986087,0.155370061213133,0.011129660545353366,0.021035058430717863,0.01335559265442404,0.04808013355592655,0.03650528658875904,0.011463550361713969,0.026933778519755147,0.001669449081803005,0.1617139677239844,0.0031163049526989426,0.014134668892598776,0.07301057317751808,0.010239287701725098,0.008347245409015025,0.06655537006121312,0.10762381747356706,0.0018920422927100726,0.001669449081803005,0.01669449081803005,Less-DILI-Concern,vLess-DILI-Concern,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4
desmopressin,0.006067291781577496,0.02084942084942085,0.0012134583563154992,0.0035300606729178154,0.007722007722007722,0.015995587424158852,0.08086045228902372,0.14771097628240484,0.0024269167126309984,0.007611693325979041,0.013458356315499171,0.05427468284611142,0.04401544401544402,0.15785990071704356,0.01687810259238831,0.0052950910093767225,0.16348593491450633,0.0017650303364589077,0.013127413127413128,0.060231660231660225,0.031439602868174286,0.005846662989520132,0.05769442912300055,0.0416988416988417,0.0009928295642581356,0.004964147821290678,0.03298400441257584,Less-DILI-Concern,Ambiguous DILI-concern,C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N
desvenlafaxine,0.001853813559322034,0.015566148775894538,0.0005002354048964219,0.012388182674199624,0.0014712806026365348,0.022540018832391717,0.10148893596986816,0.2115701506591337,0.001853813559322034,0.010387241054613935,0.01179967043314501,0.050111817325800376,0.07326977401129943,0.022569444444444444,0.02701271186440678,0.0035310734463276845,0.14862876647834275,0.0007650659133709982,0.0055320150659133715,0.16184086629001884,0.007944915254237288,0.010092984934086629,0.018008474576271187,0.04811087570621469,0.009975282485875706,0.002618879472693032,0.01856756120527307,Less-DILI-Concern,vLess-DILI-Concern,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O
dexamethasone,0.06395494144530134,0.032865609825764065,0.0016513139103113395,0.0034454441588117678,0.005507355041416738,0.02221686660954013,0.0900992573550414,0.11952834904313052,0.010264924307340759,0.014504784347329337,0.09391066838046272,0.035677306483861755,0.06017030848329049,0.04458547557840617,0.0332762067980577,0.03656990859754356,0.0773350471293916,0.0020619108826049697,0.004007783490431305,0.03944408740359897,0.022074050271351044,0.004364824335904028,0.07094401599542988,0.06280348471865181,0.001383533276206798,0.004114895744073122,0.04323764638674665,Less-DILI-Concern,Ambiguous DILI-concern,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C
dexbrompheniramine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,No-DILI-Concern,vNo-DILI-Concern,CN(C)CC[C@@H](C1=CC=C(C=C1)Br)C2=CC=CC=N2
dexchlorpheniramine,0.032605042016806716,0.041008403361344536,0.006386554621848739,0.005378151260504203,0.0026890756302521013,0.023529411764705882,0.07025210084033613,0.1304201680672269,0.01647058823529412,0.06453781512605042,0.013781512605042016,0.02151260504201681,0.029579831932773113,0.006722689075630253,0.022184873949579832,0.00033613445378151267,0.11596638655462185,0.003025210084033613,0.0006722689075630253,0.03596638655462185,0.018151260504201683,0.006722689075630253,0.06857142857142857,0.1976470588235294,0.0006722689075630253,0.0016806722689075633,0.06352941176470588,No-DILI-Concern,vNo-DILI-Concern,CN(C)CC[C@@H](C1=CC=C(C=C1)Cl)C2=CC=CC=N2
dexlansoprazole,0.003455889411538831,0.0077277527119132185,0.00019199385619660168,0.002687913986752424,0.0011039646731304598,0.004319861764423539,0.0955649419218585,0.11975616780263032,0.0019679370260151678,0.0071517711433234125,0.010559662090813094,0.021167322645675342,0.012959585293270615,0.005951809542094653,0.014063549966401077,0.0501583949313622,0.023855236632427758,4.799846404915043e-05,0.0012959585293270616,0.010415666698665643,0.5600460785254872,0.0015359508495728135,0.013919554574253623,0.02107132571757704,0.0005759815685898053,0.0030719016991456274,0.005375827973504848,Less-DILI-Concern,vLess-DILI-Concern,CC1=C(C=CN=C1C[S@@](=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F
dexmedetomidine,0.002942137953579601,0.2876757110166721,0.0013076168682576005,0.0003269042170644001,0.0016345210853220009,0.0035959463877084006,0.02549852893102321,0.10035959463877084,0.0065380843412880035,0.011114743380189605,0.011441647597254004,0.06636155606407322,0.07845701209545602,0.013076168682576005,0.008499509643674403,0.0006538084341288003,0.06211180124223601,0.002942137953579601,0.004576659038901603,0.03824779339653482,0.010460934946060804,0.0,0.05851585485452763,0.01961425302386401,0.0009807126511932004,0.0042497548218372,0.17881660673422686,Less-DILI-Concern,Ambiguous DILI-concern,CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C
dexmethylphenidate,0.004971826317533974,0.02055021544580709,0.002983095790520385,0.003314550878355983,0.0019887305270135896,0.0195558501823003,0.06264501160092807,0.21577726218097448,0.002320185614849188,0.007954922108054359,0.011269472986410341,0.061982101425256876,0.05336426914153132,0.036128604574080216,0.02386476632416308,0.002320185614849188,0.12727875372886974,0.0006629101756711965,0.05071262843884654,0.1945641365594962,0.006629101756711966,0.00961219754723235,0.02021876035797149,0.02883659264169705,0.010606562810739144,0.002651640702684786,0.017235664567451108,Less-DILI-Concern,vLess-DILI-Concern,COC(=O)[C@@H]([C@H]1CCCCN1)C2=CC=CC=C2
dexpanthenol,0.005787037037037037,0.005787037037037037,0.0023148148148148147,0.0011574074074074071,0.0023148148148148147,0.13310185185185186,0.042824074074074084,0.20833333333333331,0.003472222222222222,0.04166666666666666,0.028935185185185182,0.0925925925925926,0.02430555555555556,0.0046296296296296285,0.0046296296296296285,0.008101851851851851,0.04629629629629629,0.003472222222222222,0.03935185185185185,0.008101851851851851,0.0023148148148148147,0.0011574074074074071,0.03356481481481482,0.2395833333333333,0.0023148148148148147,0.0023148148148148147,0.011574074074074072,No-DILI-Concern,vNo-DILI-Concern,CC(C)(CO)C(C(=O)NCCCO)O
dexrazoxane,0.23360353721444366,0.02431834929992631,0.002210759027266028,0.002947678703021371,0.002210759027266028,0.0036845983787767134,0.06853352984524687,0.09285187914517318,0.015475313190862197,0.006632277081798085,0.0552689756816507,0.058953574060427415,0.16654384672070746,0.030950626381724394,0.006632277081798085,0.03316138540899042,0.0449521002210759,0.0007369196757553428,0.0007369196757553428,0.008843036109064112,0.01694915254237288,0.0,0.036845983787767135,0.043478260869565216,0.0014738393515106856,0.007369196757553427,0.034635224760501106,Less-DILI-Concern,Ambiguous DILI-concern,C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2
dextroamphetamine,0.004149377593360996,0.038925113613910295,0.0021734835012843312,0.004544556411776329,0.0021734835012843312,0.019956530329974312,0.0683659355858526,0.2074688796680498,0.002963841138114997,0.007508397549891327,0.00671803991306066,0.05611539221497728,0.04307449120727129,0.022327603240466308,0.030033590199565308,0.003556609365737997,0.14582098399525786,0.0021734835012843312,0.05907923335309227,0.14779687808733452,0.009879470460383323,0.011262596324836987,0.023315550286504644,0.04208654416123296,0.013238490416913651,0.00335901995653033,0.021932424422050976,No-DILI-concern,vNo-DILI-Concern,C[C@@H](CC1=CC=CC=C1)N
dextromethorphan,0.002109704641350211,0.030686612965093982,0.0002557217747091165,0.00805523590333717,0.00019179133103183733,0.034522439585730716,0.09532029152282318,0.1797084771768316,0.003132591740186677,0.01655798491241529,0.009653496995269148,0.13674721902570006,0.020649533307761155,0.007479861910241656,0.011059966756169288,0.00019179133103183733,0.1311213399820995,0.00031965221838639563,0.0051783659378596076,0.12057281677534842,0.004986574606827772,0.001598261091931978,0.04641350210970464,0.1141797724076205,0.004730852832118655,0.0018539828666410945,0.012722158291778543,No-DILI-Concern,vNo-DILI-Concern,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC
dextrose,0.003744081048342693,0.20140953639467016,0.0016518004625041295,0.0029732408325074326,0.0007708402158352603,0.005285761480013214,0.05902433652681423,0.1619865653562383,0.0050655214183459975,0.01805968505671181,0.10042946812025108,0.0497742539367911,0.04140513159343685,0.044598612487611496,0.033036009250082585,0.0012113203391696948,0.07102741988767756,0.0025327607091729988,0.009690562713357559,0.026759167492566897,0.009139962559189516,0.0011012003083360864,0.04569981279594759,0.058473736372646176,0.00572624160334765,0.0009910802775024775,0.03843189076092941,No-DILI-Concern,vNo-DILI-Concern,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O
diazepam,0.007625662322783905,0.052466704854647,0.004582557639982815,0.005137476729199485,0.0017184591149935556,0.01526922526134899,0.04910138908778462,0.13037018473435485,0.009200916511527995,0.015018616640412432,0.011420592868394672,0.13654589717886295,0.03146928254331949,0.011295288557926391,0.018616640412430187,0.002022769583273665,0.14470857797508235,0.006032507518258628,0.008216382643562939,0.1709866819418588,0.01109838178433338,0.0039560360876414145,0.059036230846341124,0.05312902763855076,0.008055277101532294,0.0041529428612344255,0.02876628956036088,Less-DILI-Concern,Ambiguous DILI-concern,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
diazoxide,0.07358953393295176,0.06704824202780049,0.0098119378577269,0.001635322976287817,0.003270645952575634,0.01062959934587081,0.07849550286181521,0.15944399018806213,0.014717906786590353,0.004905968928863451,0.019623875715453803,0.02534750613246116,0.06704824202780049,0.10793131643499593,0.00572363041700736,0.012264922322158629,0.06704824202780049,0.001635322976287817,0.008176614881439084,0.014717906786590353,0.032706459525756335,0.0008176614881439084,0.06623058053965658,0.10302534750613246,0.0008176614881439084,0.004905968928863451,0.038430089942763694,Less-DILI-Concern,Ambiguous DILI-concern,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl
dichlorphenamide,0.008486562942008486,0.01555869872701556,0.0014144271570014145,0.0099009900990099,0.0014144271570014145,0.02616690240452617,0.07213578500707214,0.18811881188118806,0.0007072135785007072,0.0049504950495049506,0.042432814710042434,0.08132956152758132,0.04596888260254597,0.041725601131541716,0.07708628005657707,0.0014144271570014145,0.1661951909476662,0.0014144271570014145,0.0014144271570014145,0.07779349363507779,0.027581329561527583,0.003536067892503536,0.03818953323903819,0.04314002828854314,0.0049504950495049506,0.003536067892503536,0.013437057991513438,No-DILI-Concern,vNo-DILI-Concern,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N
diclofenac,0.017559842254898962,0.016972883739414874,0.0010455198557060316,0.005875699306043839,0.0004585613402219437,0.06658310660022622,0.1507566262113662,0.12644676102840025,0.01597627709333252,0.04520191984347773,0.014557794014245971,0.053437681513863834,0.025826174681299868,0.009379107945339488,0.01946134327901929,0.001938185931338082,0.05669652410504113,0.0008865519244290912,0.004738467182293418,0.01719299318272141,0.02588731619332946,0.003185472776741769,0.04832013695698695,0.2424016385925224,0.0009232368316468467,0.0025129161444162515,0.025777261471676197,Most-DILI-Concern,vMost-DILI-Concern,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl
dicloxacillin,0.0052770448548812654,0.009950998869204673,0.00015077271013946478,0.002035431586882774,7.538635506973239e-05,0.029476064832265364,0.08526196758386732,0.08759894459102903,0.011307953260459858,0.0339992461364493,0.01515265736901621,0.003392385978137957,0.012212589521296646,0.0032416132679984927,0.0061816811157180546,7.538635506973239e-05,0.022088202035431586,0.00015077271013946478,0.000603090840557859,0.003618545043347153,0.012363362231436109,0.0017338861666038447,0.04266867696946853,0.5990199773840935,0.00015077271013946478,0.0011307953260459858,0.01108179419525066,Less-DILI-Concern,vLess-DILI-Concern,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
dicyclomine,0.005820721769499418,0.029879705083430345,0.00543267365153279,0.007372914241365929,0.0015521924718665113,0.033760186263096625,0.119906868451688,0.12650368645712068,0.006208769887466045,0.03919285991462942,0.01435778036476523,0.07916181606519207,0.0306558013193636,0.015133876600698487,0.0306558013193636,0.0019402405898331396,0.13193636010865348,0.002716336825766395,0.004268529297632906,0.0946837407838572,0.013969732246798604,0.005044625533566161,0.0446255335661622,0.12145906092355452,0.005820721769499418,0.004268529297632906,0.0236709351959643,No-DILI-Concern,vNo-DILI-Concern,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
didanosine,0.03409453848610668,0.019881826892366655,0.01636857234110508,0.004231874800383264,0.0030341743851804537,0.014053018205046309,0.14372404982433729,0.1025231555413606,0.06755030341743852,0.005509421909932929,0.04064196742254871,0.02738741616097094,0.09517725966145002,0.09749281379750878,0.02978281699137656,0.007585435962951133,0.07777068029383584,0.02523155541360588,0.0002395400830405621,0.021638454167997444,0.025471095496646442,0.011098690514212712,0.019722133503672943,0.08998722452890451,0.0008783136378153943,0.007186202491216862,0.011737464068987544,Most-DILI-Concern,vMost-DILI-Concern,C1C[C@@H](O[C@@H]1CO)N2C=NC3=C2NC=NC3=O
diethylpropion,0.009675583380762664,0.11041548093340922,0.017643710870802503,0.00796812749003984,0.00398406374501992,0.019351166761525332,0.093340922026181,0.10358565737051792,0.009675583380762664,0.006829823562891292,0.01024473534433694,0.014797951052931132,0.03130335799658509,0.02675014228799089,0.01707455890722823,0.001138303927148549,0.14114968696642002,0.008537279453614115,0.003414911781445646,0.15196357427433124,0.012521343198634035,0.01309049516220831,0.06829823562891292,0.06602162777461583,0.0,0.003414911781445646,0.047808764940239036,No-DILI-Concern,vNo-DILI-Concern,CCN(CC)C(C)C(=O)C1=CC=CC=C1
diflunisal,0.037228078044404575,0.015698587127158554,0.00022426553038797935,0.014352993944830682,0.0008970621215519176,0.019286835613366225,0.21910742318905585,0.0935187261717874,0.02220228750840996,0.02803319129849742,0.016147118187934514,0.002466920834267773,0.01995963220453016,0.012334604171338866,0.010091948867459071,0.0008970621215519176,0.08409957389549226,0.0004485310607759588,0.000672796591163938,0.03991926440906033,0.05023547880690738,0.006055169320475443,0.02803319129849742,0.25386858039919263,0.00022426553038797935,0.00022426553038797935,0.023772146221125813,Most-DILI-Concern,vMost-DILI-Concern,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
digoxin,0.018575851393188854,0.17956656346749225,0.0,0.006191950464396285,0.0,0.02786377708978328,0.22291021671826625,0.0804953560371517,0.009287925696594429,0.006191950464396285,0.015479876160990712,0.06501547987616099,0.034055727554179564,0.05572755417956656,0.01238390092879257,0.0,0.05882352941176471,0.0,0.0,0.05882352941176471,0.021671826625387,0.006191950464396285,0.034055727554179564,0.05882352941176471,0.0,0.0,0.02786377708978328,No-DILI-Concern,vNo-DILI-Concern,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O
dihydroergotamine,0.014065335753176044,0.05762250453720509,0.005898366606170599,0.014972776769509982,0.0009074410163339383,0.02132486388384755,0.10480943738656988,0.16515426497277674,0.014065335753176044,0.012704174228675136,0.013157894736842105,0.041288566243194186,0.02722323049001815,0.010435571687840293,0.040381125226860264,0.0013611615245009074,0.16333938294010888,0.006352087114337568,0.009074410163339385,0.04174228675136117,0.010889292196007259,0.005898366606170599,0.05716878402903811,0.07168784029038112,0.0027223230490018148,0.0022686025408348463,0.08348457350272233,No-DILI-Concern,vNo-DILI-Concern,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C
diltiazem,0.012696111669667285,0.10343940704716033,0.0006079169491921719,0.006312983703149477,0.0014496481096121024,0.012953307302017816,0.07678458696719588,0.13364820313778672,0.01400547125254273,0.013023451565386144,0.0146133882017349,0.05824312001683464,0.04903084009446094,0.018681755477097897,0.027753746872734925,0.003016203324838084,0.09885664850709626,0.0003974841590871893,0.010357969557389698,0.07128995300334354,0.018588229792606797,0.007224859126937736,0.03953798311861395,0.14985152797587034,0.0013795038462437747,0.0024784306390142393,0.053777268582384435,Most-DILI-Concern,vMost-DILI-Concern,CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC
dimenhydrinate,0.004171934260429835,0.03628318584070797,0.004677623261694058,0.006321112515802781,0.0005056890012642225,0.02566371681415929,0.11656131479140328,0.09519595448798987,0.002402022756005057,0.01302149178255373,0.008596713021491783,0.04892541087231353,0.01972187104930468,0.006826801517067004,0.016308470290771176,0.001011378002528445,0.18533501896333754,0.00202275600505689,0.0007585335018963338,0.06776232616940582,0.007458912768647281,0.0032869785082174463,0.0313527180783818,0.2618204804045512,0.0029077117572692797,0.002402022756005057,0.028697850821744624,No-DILI-Concern,vNo-DILI-Concern,CN1C(=C2C(=NC(=N2)Cl)N(C1=O)C)[O-].C[NH+](C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
dimercaprol,0.1,0.05,0.0,0.0,0.0,0.008333333333333333,0.18333333333333326,0.09166666666666666,0.008333333333333333,0.0,0.10833333333333334,0.016666666666666666,0.016666666666666666,0.025,0.016666666666666666,0.016666666666666666,0.08333333333333333,0.0,0.0,0.025,0.008333333333333333,0.025,0.075,0.09166666666666666,0.0,0.0,0.05,No-DILI-concern,vNo-DILI-Concern,C(C(CS)S)O
diphenhydramine,0.0048157248157248145,0.0557985257985258,0.0010565110565110565,0.0043734643734643745,0.0013513513513513516,0.01921375921375921,0.047051597051597054,0.12823095823095826,0.004545454545454545,0.03257985257985258,0.015675675675675675,0.17154791154791155,0.038525798525798516,0.010515970515970516,0.020294840294840296,0.0019656019656019656,0.11331695331695332,0.0024324324324324323,0.006781326781326781,0.1600982800982801,0.009877149877149877,0.0028501228501228502,0.05245700245700246,0.05714987714987715,0.005331695331695332,0.004004914004914005,0.02815724815724816,No-DILI-Concern,vNo-DILI-Concern,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
diphenoxylate,0.00980392156862745,0.0196078431372549,0.0,0.00980392156862745,0.0,0.0392156862745098,0.09803921568627452,0.14705882352941174,0.0,0.029411764705882356,0.0196078431372549,0.0392156862745098,0.0196078431372549,0.00980392156862745,0.0,0.0,0.08823529411764706,0.00980392156862745,0.00980392156862745,0.0196078431372549,0.00980392156862745,0.0,0.08823529411764706,0.2843137254901961,0.0,0.00980392156862745,0.0392156862745098,No-DILI-Concern,vNo-DILI-Concern,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4
dipyridamole,0.027585269737736104,0.06699279793450197,0.0010871042261176788,0.007202065498029623,0.0010871042261176788,0.013724690854735698,0.14635140644109254,0.1319472754450333,0.009648050006794402,0.011822258459029759,0.014675907052588666,0.01807310775920641,0.02989536621823617,0.012637586628618018,0.03342845495311863,0.004212528876206006,0.19445576844679985,0.0006794401413235494,0.003668976763147167,0.02527517325723604,0.014268242967794538,0.008153281695882593,0.05286044299497214,0.10653621415953254,0.0004076640847941296,0.0017665443674412286,0.061557276803913576,Less-DILI-Concern,Ambiguous DILI-concern,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO
disopyramide,0.018946395563770795,0.12546210720887244,0.0006931608133086876,0.007162661737523105,0.0018484288354898336,0.03073012939001848,0.10397412199630314,0.12060998151571165,0.03234750462107209,0.0073937153419593345,0.011783733826247691,0.023105360443622918,0.05545286506469501,0.0633086876155268,0.02195009242144177,0.003234750462107209,0.0933456561922366,0.0013863216266173752,0.005314232902033271,0.03904805914972274,0.08410351201478743,0.017097966728280962,0.03465804066543438,0.06769870609981515,0.0006931608133086876,0.0013863216266173752,0.027264325323475048,Less-DILI-Concern,vLess-DILI-Concern,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C
disulfiram,0.010847907903475758,0.03254372371042728,0.002878016382554793,0.0070843480185964125,0.0011069293779056896,0.01771087004649103,0.06951516493247731,0.12198361744520697,0.10870046491033873,0.0044277175116227575,0.00730573389417755,0.024131060438344037,0.06885100730573389,0.03298649546158955,0.020367500553464687,0.0019924728802302415,0.1883993801195484,0.0022138587558113787,0.0006641576267434137,0.09364622537082136,0.012176223156962585,0.011290679654638034,0.020810272304626964,0.09718839938011954,0.002878016382554793,0.003984945760460483,0.03431481071507638,Most-DILI-Concern,vMost-DILI-Concern,CCN(CC)C(=S)SSC(=S)N(CC)CC
